PROJECTID;VALUE;ASSIGNEE;IS_DERIVED;POST_CODE1;PRODUCT;AUGRU;DISCIPLINE;ZZBESTURINGSTYPE;VESTIGING
101000209318;PD231511;750549;X;2524 PL;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000208934;PD231103;504382;;4142 LL;combi_laagbouw_groen;KA1;E;PROCES;S01
101000209213;PD231515;863277;X;3161 TT;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S01
101000209181;PD231519;503400;X;3237 AV;verzwaren_vervangen_aansluitkast;KA1;E;PROCES;S01
101000204503;PD226511;761476;;2565 XG;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;E;PROJECT;S03
101000209183;PD231525;862107;X;2641 WC;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000209184;PD231531;862107;X;3144 DB;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000209122;PD231245;504461;;3702 XA;combi_laagbouw_groen;KA1;E+G;PROCES;S05
000031018199;PD208855;604598;;3814 BR;;N06;E;PROJECT;S05
101000209185;PD231539;504015;;3583 VM;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
000031019031;PD219293;863975;;3222 CR;;N06;E;PROJECT;S01
101000209322;PD231543;603329;X;3295 TA;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
000031019068;PD219292;863975;;3222 BG;;N06;E;PROJECT;S01
000031019045;PD219291;863975;;3221 TE;;N06;E;PROJECT;S01
101000205399;PD227591;864396;;3195 XM;combi_laagbouw_groen;KA1;E+G;PROCES;S01
101000209323;PD231546;762728;X;3061 ZX;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S03
101000209221;PD231547;504250;X;3605 NE;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209212;PD231512;504015;;3511 PA;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000209222;PD231548;504250;X;2808 NB;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209223;PD231550;750549;X;2724 BE;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000209328;PD231558;862107;X;3043 BT;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000190015;PD211778;503343;;3111 NC;wb_>5_aanleg_e_t/m_1750kva_laagbouw_incl._net;KA1;E;PROJECT;S03
101000207005;PD228686;503950;;3741 AD;aanleg_laagbouw_oranje;KA1;E+G;PROCES;S05
101000208699;PD230865;863776;X;3603 BM;grootverbruik_proces_verwijderen;KA1;E+G;PROCES;S05
101000209226;PD231561;603329;X;3352 VB;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000209329;PD231562;603329;X;4205 EV;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000208349;PD230363;503343;;3132 HN;wb_>5_aanleg_e_t/m_1750kva_laagbouw_incl._net;KA1;E;PROJECT;S03
101000209331;PD231566;765816;X;3572 NR;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S05
101000209231;PD231573;504250;X;3543 EP;VERLICHT;KA1;E;PROCES;S05
101000209180;PD231518;501042;;3816 EH;elektrisch_vervoer_proces_groen;KA1;E;PROCES;S05
101000209336;PD231579;762728;X;2907 AZ;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S03
101000209233;PD231578;750549;X;2713 RB;verzwaren_vervangen_aansluitkast;KA1;G;PROCES;S03
101000209234;PD231582;503400;X;2987 VZ;VERLICHT;KA1;E;PROCES;S01
000031019714;PD228209;604598;;3825 JK;;N06;E;PROJECT;S05
101000207247;PD229116;605422;;2952 DD;sloop_enkelvoudig_primair;KA1;E;PROCES;S01
101000207947;PD229800;501360;;3281 HA;combi_laagbouw_groen;KA1;E+G;PROCES;S01
101000192901;PD214779;761476;;2288 AA;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;G;PROJECT;S03
000031020174;PD231507;604007;;3331 EC;;K15;E;PROJECT;S01
101000209237;PD231587;749620;;1962 BL;VERPLAATS;KA1;G;PROCES;S02
000031020178;PD231584;602973;;3083 JG;;K15;E;PROJECT;S01
000031020193;PD231520;503535;;3371 VD;;N06;E;PROJECT;S01
101000209242;PD231606;504250;X;3705 TB;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209343;PD231611;504250;X;3941 GB;verzwaren_compleet_vervangen;KA1;E+G;PROCES;S05
101000209243;PD231612;603329;X;4207 XB;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000209245;PD231618;501256;X;3911 VK;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S05
101000209246;PD231619;504250;X;3945 BA;verzwaren_zekeringwissel;KA1;E;PROCES;S05
000031020192;PD231513;604007;;4131 NH;;K15;E;PROJECT;S01
101000103376;PD123413;604188;;2271 CJ;gvb-proj._aanleg_e_3x100a_t/m_1750kva__incl._net;KA1;E;PROJECT;S03
101000209196;PD231623;501256;X;3437 XJ;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S05
101000199195;PD221204;501604;;2273 JT;gvb-proj._verwijderen_e_3x100a_t/m_1750kva__incl._net;KA1;G;PROJECT;S03
101000208882;PD231078;504467;;2851 AG;gvb-proj._verlicht/verzwaar_elek_-_incl._graafwerk_incl._net;KA1;E;PROJECT;S05
101000208536;PD230449;501856;;2821 AL;gvb-proj._verlicht/verzwaar_elek_-_incl._graafwerk_excl._net;KA1;E;PROJECT;S05
101000199185;PD221167;603310;;3314 RA;grootverbruik_proces_aanleg;KA1;E;PROCES;S01
101000209403;PD231640;503400;X;3362 CC;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000209354;PD231642;504250;X;3523 KM;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209254;PD231645;862107;X;3131 GV;verzwaren_zekeringwissel;KA1;E;PROCES;S03
000031014508;PD161058;505578;;4145 NP;;N06;E;PROJECT;S01
101000209356;PD231651;503400;X;2968 GB;VERLICHT;KA1;E;PROCES;S01
101000209357;PD231652;504250;X;1391 GT;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000204264;PD226397;501047;;2614 AW;gvb-proj._aanleg_e_3x100a_t/m_1750kva__excl._net;KA1;E;PROJECT;S03
101000209405;PD231654;503400;X;3355 BL;verzwaren_zekeringwissel;KA1;E+G;PROCES;S01
101000209407;PD231656;503400;X;3334 EE;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000208911;PD230951;503883;;3401 GR;elektrisch_vervoer_proces_oranje;KA1;E;PROCES;S05
101000209261;PD231658;750549;X;2554 AA;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000209262;PD231659;503400;X;2992 HJ;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000209358;PD231660;862107;X;3055 NG;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000208798;PD230932;503883;;3402 ZL;elektrisch_vervoer_proces_oranje;KA1;E;PROCES;S05
101000183400;PD205324;503128;;3291 CN;wb_>5_aanleg_e_t/m_1750kva_laagbouw_excl._net;KA1;E;PROJECT;S01
101000185566;PD207661;602973;;3072 JE;gvb-proj._aanleg_e_3x100a_t/m_1750kva__incl._net;KA1;E;PROJECT;S01
101000209349;PD231627;503883;;3605 EB;elektrisch_vervoer_proces_groen;KA1;E;PROCES;S05
101000209360;PD231665;765816;X;3561 JE;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S05
101000208063;PD230094;603310;;3016 BM;grootverbruik_proces_aanleg;KA1;E;PROCES;S03
101000208042;PD230037;603310;;3145 GL;grootverbruik_proces_capaciteitswijziging_elektra;KA1;E;PROCES;S03
101000209410;PD231666;504250;X;3737 BJ;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000190632;PD212453;603310;;2914 KC;grootverbruik_proces_aanleg;KA1;E;PROCES;S05
101000187940;PD209625;603310;;3063 AN;grootverbruik_proces_aanleg;KA1;E;PROCES;S03
101000187236;PD208965;603310;;3011 TL;grootverbruik_proces_aanleg;KA1;E;PROCES;S03
101000185716;PD207559;603310;;3012 BK;grootverbruik_proces_capaciteitswijziging_elektra;KA1;E;PROCES;S03
101000184043;PD206076;603310;;3069 CA;grootverbruik_proces_aanleg;KA1;E;PROCES;S03
101000067888;PD087184;504015;;3927 EC;aardgasloos_renoveren_laagbouw_oranje;KA1;G;PROCES;S05
101000124664;PD145664;504015;;3542 AS;aardgasloos_renoveren_laagbouw_oranje;KA1;G;PROCES;S05
101000209413;PD231669;750549;X;2564 BP;verzwaren_compleet_vervangen;KA1;E+G;PROCES;S03
101000209361;PD231670;750549;X;2625 PC;verzwaren_compleet_vervangen;KA1;E+G;PROCES;S03
101000208925;PD231066;504382;;4142 LR;combi_laagbouw_groen;KA1;E;PROCES;S01
101000209148;PD231412;504382;;2989 AL;combi_laagbouw_groen;KA1;E;PROCES;S01
101000209079;PD231323;504382;;2286 NK;combi_laagbouw_groen;KA1;E;PROCES;S03
101000208899;PD231127;504382;;4128 CM;combi_laagbouw_groen;KA1;E;PROCES;S01
101000209330;PD231563;504382;;4207 HB;combi_laagbouw_groen;KA1;E;PROCES;S01
101000209332;PD231567;501360;;2722 CS;combi_laagbouw_groen;KA1;E;PROCES;S03
101000209339;PD231599;504382;;2521 AM;combi_laagbouw_groen;KA1;E;PROCES;S03
101000209352;PD231633;504382;;2562 LP;combi_laagbouw_groen;KA1;E+G;PROCES;S03
101000208621;PD230569;501701;;3352 TH;gvb-proj._verlicht/verzwaar_gas_-_incl._graafwerk_incl._net;KA1;E+G;PROJECT;S01
101000209355;PD231644;749620;;2111 WG;VERPLAATS;KA1;G;PROCES;S02
101000199963;PD221810;501717;;3011 AD;gvb-proj._aanleg_e_3x100a_t/m_1750kva__incl._net;KA1;E;PROJECT;S03
101000209258;PD231650;503950;X;3941 GG;verplaatsen_laagbouw_oranje;KA1;E+G;PROCES;S05
101000209267;PD231678;501256;X;3432 XT;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S05
101000209257;PD231648;503950;;3831 XG;verplaatsen_laagbouw_groen;KA1;E;PROCES;S05
101000209268;PD231679;503400;X;3202 JC;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000209365;PD231681;504250;X;3822 CB;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209209;PD231500;501701;;3362 EP;wb_>5_verwijderen_gas_t/m_g25_kvb_hoogbouw_incl._net;KA1;G;PROJECT;S01
101000209416;PD231682;862107;X;3054 GD;verzwaren_vervangen_aansluitkast;KA1;E;PROCES;S03
101000209327;PD231556;504461;;3941 MZ;combi_laagbouw_groen;KA1;E;PROCES;S05
101000166424;PD187211;605175;;3061 TJ;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;E;PROJECT;S03
101000190343;PD212188;751051;;4211 BG;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;E;PROJECT;S01
101000209417;PD231685;863935;X;3341 ZV;cor_oranje;KA1;E;PROCES;S01
101000209270;PD231686;504250;X;3645 GS;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209368;PD231689;862107;X;3059 SM;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000209418;PD231690;862107;X;3052 KT;verzwaren_vervangen_aansluitkast;KA1;E+G;PROCES;S03
101000208159;PD230084;863776;X;3833 AN;grootverbruik_proces_capaciteitswijziging_elektra;KA1;E;PROCES;S05
101000209370;PD231692;763841;X;3764 AW;cor_groen;KA1;E;PROCES;S05
101000209333;PD231570;504015;;3641 PM;aardgasloos_renoveren_laagbouw_8_uur;KA1;G;PROCES;S05
101000209271;PD231687;504015;;3751 LW;aardgasloos_renoveren_laagbouw_8_uur;KA1;G;PROCES;S05
101000209419;PD231694;504250;X;3824 AL;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000202735;PD224709;503895;;2922 AR;verplaatsen_laagbouw_oranje;KA1;E;PROCES;S03
101000209420;PD231695;750549;X;2613 SN;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000209273;PD231697;504250;X;3601 JE;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209320;PD231535;503895;;3061 XG;sloop_enkelvoudig_primair;KA1;E;PROCES;S03
101000209272;PD231693;749620;;2051 LA;GASLOOS;KA1;G;PROCES;S02
101000209423;PD231702;504250;X;3531 BE;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000179272;PD201108;503895;;2515 BP;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000209035;PD231096;504431;;4233 EE;verplaatsen_laagbouw_oranje;KA1;E;PROCES;S01
101000209377;PD231709;863277;X;3297 AZ;ov_meerdan_10_aansluitingen_projectmatig;KA1;E;PROCES;S01
101000209378;PD231705;504250;X;2805 JX;VERLICHT;KA1;E;PROCES;S05
000031013341;PD143392;502377;;3151 EJ;;N03;G;PROJECT;S03
101000209379;PD231712;503400;X;3194 TB;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000209277;PD231713;603329;X;3318 JP;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
000031020242;PD231714;501686;;3061 ZD;;K15;E;PROJECT;S03
101000209380;PD231715;503400;X;2991 DB;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000209424;PD231716;503400;X;3315 GG;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000209171;PD231492;503895;;2531 VH;verplaatsen_laagbouw_oranje;KA1;G;PROCES;S03
101000209425;PD231717;504250;X;3445 EC;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209426;PD231719;504250;X;2804 PC;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000207179;PD229161;503895;;3119 XD;aanleg_laagbouw_oranje;KA1;E;PROCES;S03
101000209382;PD231723;504250;X;3927 AC;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000208558;PD230527;503895;;2547 CW;aanleg_laagbouw_oranje;KA1;G;PROCES;S03
101000209383;PD231725;503400;X;3235 PA;VERLICHT;KA1;E;PROCES;S01
101000209427;PD231726;603329;X;4201 JZ;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000207075;PD228893;864396;;3201 VB;combi_laagbouw_groen;KA1;E+G;PROCES;S01
101000209064;PD231255;504431;;3203 AR;aanleg_laagbouw_oranje;KA1;E;PROCES;S01
101000209281;PD231730;503400;X;3311 KE;VERLICHT;KA1;E;PROCES;S01
101000209198;PD231628;603310;X;2544 EG;grootverbruik_proces_capaciteitswijziging_elektra;KA1;E;PROCES;S03
101000209275;PD231710;749620;;1431 GL;AANLEG;KA1;G;PROCES;S02
101000209386;PD231732;504250;X;3931 CH;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000208981;PD231405;504431;;3295 LD;sloop_enkelvoudig_primair;KA1;E;PROCES;S01
101000209278;PD231721;504431;;2989 AG;sloop_enkelvoudig_primair;KA1;E;PROCES;S01
000031006029;PD011433;500535;;3316 BC;;N06;G;PROJECT;S01
000031016612;PD188864;500535;;3316 BC;;N06;G;PROJECT;S01
101000209430;PD231737;763841;X;3404 AV;cor_oranje;KA1;E;PROCES;S05
000031016629;PD188863;500535;;3316 BC;;N06;G;PROJECT;S01
101000209175;PD231504;504431;;3317 RH;aanleg_laagbouw_oranje;KA1;E;PROCES;S01
101000209283;PD231738;603329;X;3079 JB;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S01
101000209284;PD231740;503400;X;2991 PS;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000209431;PD231739;862107;X;2652 GP;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000207674;PD229545;504431;;3329 KP;aanleg_laagbouw_oranje;KA1;E;PROCES;S01
101000209432;PD231741;603329;X;3371 AL;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000209124;PD231251;504250;X;3542 AX;verzwaren_compleet_vervangen;KA1;E;PROCES;S05
101000208340;PD230330;501360;;3261 KM;combi_laagbouw_groen;KA1;E+G;PROCES;S01
101000209286;PD231746;603329;X;3362 EN;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000209285;PD231742;749620;;1962 SP;GASLOOS;KA1;G;PROCES;S02
101000209287;PD231748;750549;X;2511 CZ;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000209388;PD231749;504250;X;3833 GT;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000135833;PD156823;501346;;3221 AH;LAADPAAL;KA1;E;PROCES;S01
101000209179;PD231517;503895;;3061 ZD;sloop_enkelvoudig_primair;KA1;E;PROCES;S03
101000196827;PD218643;864457;;2516 BB;wb_>5_aanleg_e_t/m_1750kva_hoogbouw_excl._net;KA1;E;PROJECT;S03
101000209391;PD231754;504250;X;3707 SB;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209289;PD231756;503400;X;2992 DB;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000196799;PD218650;864457;;2516 BB;wb_>5_aanleg_e_t/m_1750kva_hoogbouw_excl._net;KA1;E;PROJECT;S03
101000196914;PD218649;864457;;2516 BB;wb_>5_aanleg_e_t/m_1750kva_hoogbouw_excl._net;KA1;E;PROJECT;S03
101000138573;PD159517;501346;;3223 SE;LAADPAAL;KA1;E;PROCES;S01
101000209438;PD231759;504250;X;3515 ET;VERLICHT;KA1;E;PROCES;S05
101000209439;PD231760;504250;X;3731 HJ;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209440;PD231761;503400;X;3233 KK;verzwaren_compleet_vervangen;KA1;E;PROCES;S01
101000209395;PD231770;504250;X;3992 DD;VERLICHT;KA1;E;PROCES;S05
101000209294;PD231784;603329;X;3074 EJ;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000209398;PD231785;504250;X;3566 MH;verzwaren_vervangen_aansluitkast;KA1;E+G;PROCES;S05
101000209295;PD231786;763193;X;9285 XH;GASLOOS;KA1;G;PROCES;S05
000031008265;PD046333;766182;;2981 ET;;K07;E+G;PROJECT;S01
101000208975;PD231366;503895;;2561 TP;verplaatsen_laagbouw_oranje;KA1;G;PROCES;S03
101000153503;PD174607;504467;;2811 HR;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;E;PROJECT;S05
000031018224;PD208370;502272;;3195 VG;;N06;E+G;PROJECT;S01
101000209500;PD231789;763841;X;3437 DH;COR;KA1;E;PROCES;S05
101000209451;PD231791;762728;X;3066 AA;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S03
101000201013;PD222823;761476;;2552 DX;gvb-proj._verwijderen_e_3x100a_t/m_1750kva__incl._net;KA1;E;PROJECT;S03
101000209452;PD231794;750549;X;2718 RW;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000209456;PD231798;862107;X;2285 SM;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
000031020245;PD231801;602678;;3741 LA;;N06;E;PROJECT;S05
101000209298;PD231803;603329;X;3328 XJ;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S01
000031020246;PD231804;602678;;3755 LC;;N06;E;PROJECT;S05
101000209457;PD231805;603329;X;3195 SM;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000209299;PD231806;862107;X;3137 TC;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000155794;PD177001;501346;;3065 RG;elektrisch_vervoer_proces_oranje;KA1;E;PROCES;S03
101000209603;PD231812;763193;X;9177 GA;GASLOOS;KA1;G;PROCES;S05
101000209458;PD231813;503400;X;3353 VB;verzwaren_zekeringwissel;KA1;E+G;PROCES;S01
101000209507;PD231810;862107;X;2631 WK;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000209509;PD231820;750549;X;2623 NT;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000209459;PD231817;504250;X;3765 EW;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209510;PD231822;504250;X;3831 JC;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209460;PD231819;862107;X;3141 XL;verzwaren_vervangen_aansluitkast;KA1;E+G;PROCES;S03
101000209461;PD231821;765816;X;3571 KM;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S05
101000209511;PD231826;504250;X;3912 AK;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209608;PD231828;504250;X;3401 TR;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209513;PD231830;504250;X;3831 DR;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209463;PD231831;504250;X;3531 CC;verzwaren_compleet_vervangen;KA1;E;PROCES;S05
101000209514;PD231832;862107;X;2931 LC;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000209515;PD231833;862107;X;3013 AK;VERLICHT;KA1;E;PROCES;S03
101000209399;PD231788;504382;;2498 ZA;combi_laagbouw_groen;KA1;E+G;PROCES;S03
101000209296;PD231792;501360;;2801 NK;combi_laagbouw_groen;KA1;E;PROCES;S05
101000209374;PD231703;501360;;2718 AJ;combi_laagbouw_groen;KA1;E;PROCES;S03
101000209462;PD231825;749620;;1432 CX;VERPLAATS;KA1;G;PROCES;S02
101000190896;PD212992;500767;;2911 BD;gvb-proj._verlicht/verzwaar_elek_-_excl._graafwerk_excl._net;KA1;E;PROJECT;S05
101000209610;PD231839;763193;X;9101 JA;GASLOOS;KA1;G;PROCES;S05
101000209169;PD231485;500767;;2652 EA;gvb-proj._verplaatsen_e_3x100a_t/m_1750kva__incl._net;KA1;E+G;PROJECT;S03
101000209448;PD231776;501042;;3262 SV;elektrisch_vervoer_proces_groen;KA1;E;PROCES;S01
101000209394;PD231763;501042;;3355 SC;elektrisch_vervoer_proces_groen;KA1;E;PROCES;S01
000031015926;PD179586;604249;;3451 HR;;K15;E;PROJECT;S05
000031017375;PD198923;604249;;3451 PH;;K15;E;PROJECT;S05
101000209611;PD231842;750549;X;2492 NG;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000207406;PD229260;501065;;3824 ED;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000208667;PD230734;501065;;3813 BX;VERLICHT;KA1;E;PROCES;S05
101000208986;PD231422;501065;;3813 RE;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209150;PD231420;501065;;3825 VE;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000207258;PD229170;501065;;3824 CD;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000202433;PD224390;504461;;3555 EG;combi_laagbouw_oranje;KA1;E;PROCES;S05
101000204878;PD226864;503895;;2941 AR;verplaatsen_laagbouw_oranje;KA1;G;PROCES;S03
101000207685;PD229511;501065;;3823 TE;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209600;PD231807;501065;;3824 AD;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000208215;PD230081;501065;;3823 GP;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000208327;PD230290;501065;;3814 BC;VERLICHT;KA1;E;PROCES;S05
101000208158;PD230083;501065;;3816 BN;VERLICHT;KA1;E;PROCES;S05
101000208282;PD230276;501065;;3817 AE;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000208332;PD230307;501065;;3818 ED;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209300;PD231452;501065;;3823 AD;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000208617;PD230564;501065;;3826 BS;VERLICHT;KA1;E;PROCES;S05
101000208400;PD230226;501065;;3825 EL;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000209170;PD231487;501065;;3824 BC;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000208680;PD230766;501065;;3817 CD;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209204;PD231461;501065;;3812 ZH;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000207871;PD229786;501065;;3826 CG;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209359;PD231664;501065;;3824 GB;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209147;PD231411;501065;;3818 RC;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
000031020268;PD231845;602678;;3755 LC;;N06;E;PROJECT;S05
101000209469;PD231847;603329;X;3331 RK;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S01
000031020143;PD231302;604249;;3524 RX;;K15;E;PROJECT;S05
000031020131;PD231311;604249;;3813 MC;;K15;E;PROJECT;S05
101000209613;PD231850;749620;;1431 EJ;GASLOOS;KA1;G;PROCES;S02
000031013562;PD147460;863975;;3161 DE;;N06;E;PROJECT;S01
101000199541;PD221477;603218;;3061 DV;combi_laagbouw_groen;KA1;E+G;PROCES;S03
101000191821;PD213617;604188;;2288 JA;gvb-proj._aanleg_e_3x100a_t/m_1750kva__incl._net;KA1;E;PROJECT;S03
000031020248;PD231857;602678;;3755 BN;;N06;E;PROJECT;S05
101000209615;PD231858;763841;X;3439 MR;cor_oranje;KA1;E;PROCES;S05
000031020247;PD231853;602678;;3741 TC;;N06;E;PROJECT;S05
101000209472;PD231861;765816;X;3512 CL;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000209473;PD231860;763193;X;9108 AM;GASLOOS;KA1;G;PROCES;S05
101000209476;PD231865;603329;X;3082 SZ;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000209477;PD231866;503400;X;3205 BG;verzwaren_zekeringwissel;KA1;E+G;PROCES;S01
101000209522;PD231867;603329;X;3318 JM;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000206583;PD228597;503895;;2573 AG;aanleg_laagbouw_oranje;KA1;E;PROCES;S03
101000209480;PD231873;504250;X;2742 MA;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
000031019542;PD225934;500079;;3739 KK;;N06;G;PROJECT;S05
000031020249;PD231875;602678;;3755 LC;;N06;E;PROJECT;S05
101000209479;PD231872;749620;;1902 KE;GASLOOS;KA1;G;PROCES;S02
000031004815;PD004690;605015;;3705 LZ;;K12;E+G;PROJECT;S05
101000209145;PD231407;863776;X;3544 NX;grootverbruik_proces_aanleg;KA1;E;PROCES;S05
101000209529;PD231889;504250;X;3971 PE;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000209531;PD231891;765816;X;3722 VB;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S05
101000163134;PD184381;503128;;3316 LJ;verkoop_proces_uitvoering_projecten_verkoop_combi;KA1;E;PROJECT;S01
000031018778;PD216396;503128;;3316 LJ;;K15;E;PROJECT;S01
101000209535;PD231897;750549;X;2571 PM;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000200436;PD222318;604188;;2597 AK;verkoop_proces_uitvoering_projecten_verkoop_oor;KA1;E;PROJECT;S03
101000209620;PD231898;762728;X;3042 HE;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S03
101000209621;PD231899;503400;X;4207 WN;verzwaren_vervangen_aansluitkast;KA1;E;PROCES;S01
101000209623;PD231905;765816;X;3454 HH;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000209488;PD231907;504250;X;3421 TH;VERLICHT;KA1;E;PROCES;S05
101000209606;PD231823;504015;;3941 WN;aardgasloos_renoveren_laagbouw_6_uur;KA1;G;PROCES;S05
000031019773;PD229143;500535;;3334 SX;;N02;G;PROJECT;S01
101000209625;PD231909;862107;X;3059 XA;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000209540;PD231911;749620;;2102 KR;GASLOOS;KA1;G;PROCES;S02
101000209490;PD231914;763841;X;3708 AG;COR;KA1;E;PROCES;S05
101000203632;PD225654;503895;;3062 KK;verplaatsen_laagbouw_oranje;KA1;G;PROCES;S03
